datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 20:35:00,3.294187266666667,998.5737874247963,-0.15322160892761827,-1003.9486278914629,19.87278461666666,535.9086163253905,2.0806532,19.920295091666667
2019-12-29 20:40:00,3.239628125000001,991.2096416729803,-0.04894807305899592,-996.5295454063137,19.864093062499997,528.1314376293726,2.0802756083333342,19.921484308333334
2019-12-29 20:45:00,3.219307491666666,979.4847279549845,-0.19842528155109906,-984.7907449299844,19.865343520833335,516.7591836532022,2.0867094833333333,19.918157441666672
2019-12-29 20:50:00,3.208822341666668,973.8407956158684,-0.10565983906328362,-979.130651532535,19.863505508333326,510.52592487159825,2.081033575,19.914216149999994
2019-12-29 20:55:00,3.2784789500000007,968.461786879235,-0.1261413495004488,-973.8228468209016,19.853078170833328,505.54620012873545,2.0825809916666667,19.914100716666663
2019-12-29 21:00:00,3.2703478333333336,969.4861239676152,-0.16659801605873162,-974.8393121759486,19.84904012916667,506.2068041253406,2.0828403750000004,19.912470908333336
2019-12-29 21:05:00,3.1917925583333333,966.8686351209003,-0.11125861013363311,-972.1421238375669,19.84327779583333,503.40365782270055,2.081696158333333,19.918818541666663
2019-12-29 21:10:00,3.2269572,965.4467318755677,-0.04283653557004893,-970.7552759839011,19.838799716666664,502.3335010278045,2.0815869083333336,19.918619333333336
2019-12-29 21:15:00,3.2203507416666666,961.5399804970157,-0.022121134933306662,-966.8402200636823,19.820365154166666,498.28417941528227,2.079888825,19.92386516666666
2019-12-29 21:20:00,3.2340301583333333,957.2846256599609,0.10075553384717666,-962.6001638849609,19.80985336666667,493.4849669011137,2.0815080666666668,19.919969324999997
2019-12-29 21:25:00,3.250917875,960.7014719501958,0.13494515044050212,-966.0365905418626,19.806074824999996,497.0621759997553,2.0842007166666665,19.906640333333332
2019-12-29 21:30:00,3.209194575000001,962.1830570316438,0.11142096889900728,-967.4722305816438,19.78276299166667,498.5536577127447,2.0799789749999995,19.909379283333337
2019-12-29 21:35:00,3.210607866666666,966.8403329973326,0.1233034116503756,-972.131991105666,19.779226599999994,503.2220551856822,2.081050241666666,19.919953808333332
2019-12-29 21:40:00,3.209913858333333,969.399358106871,0.048649560108442215,-974.6893956318709,19.774619329166676,505.82822520509586,2.080123666666667,19.916729525
2019-12-29 21:45:00,3.211147266666667,1012.2612507728684,0.1241273979635493,-1017.554079389535,19.76010727916667,548.3119361749049,2.0816813499999998,19.92166975
2019-12-29 21:50:00,3.186886158333333,1059.47240422137,0.22295448118501726,-1064.7394287047032,19.73668172083334,595.7348510735183,2.0801383249999996,19.904750575
2019-12-29 21:55:00,3.2834364083333325,1073.1865317581232,0.3955798571908354,-1078.55194014979,19.73798336666667,608.9611459842658,2.081971983333333,19.91067955833333
