,time,VAV: Core Zone Discharge Air Temperature,AHU: Outdoor Air Damper Position,VAV Core Zone Cooling SP,Diffuse Horizontal Solar Irradiation,VAV: North zone Q,VAV North Zone Heating SP,VAV: North Zone Reheat Control Signal,VAV: South Zone Room Air Temperature,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,VAV North Zone Cooling SP,VAV: North Zone Airflow Rate,VAV: Core Zone Reheat Control Signal,AHU: Supply Air Temperature,Direct Normal Solar Irradiation,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV: North Zone Damper Control Signal,VAV: Core zone Q,AHU: Supply Fan Power,AHU: RAT,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: South Zone Airflow Rate,VAV: North Zone Room Air Temperature,AHU: Return Air Damper Position,VAV South Zone Heating SP,VAV Core Zone Heating SP,VAV: South zone Q,VAV: Core Zone Room Air Temperature,AHU: Supply Fan Airflow Rate,VAV: Core Zone Damper Control Signal,AHU: MAT,VAV South Zone Cooling SP,VAV: North Zone Discharge Air Temperature,Global Horizontal Solar Irradiation,Outdoor Air Temperature
4946,19424700.0,55.04003,0.33773354,73.94003,16.449717,57.113724,69.98001,0.011815039,69.02046,0.12526278,0.2625,73.94003,69.506035,0.03623538,52.461487,0.675,1470.9347,1470.9347,0.3,57.113724,35.833332,69.39812,59.09256,69.506035,108.9991,69.839005,0.7,69.98001,69.98001,230.91187,69.64867,364.58652,0.3,68.05806,73.94003,55.04003,18.398157,63.22677
4948,19424760.0,55.04003,0.3378124,73.94003,15.848723,57.12036,69.98001,0.013346888,68.99255,0.13041762,0.2625,73.94003,69.50607,0.038387228,52.461212,0.67333335,1468.5851,1468.5851,0.3,57.12036,35.83336,69.375595,59.364967,69.50607,108.99917,69.82143,0.7,69.98001,69.98001,240.38153,69.63257,364.58673,0.3,68.03197,73.94003,55.04003,17.817387,63.191174
4950,19424880.0,55.04003,0.33797008,73.94003,14.673555,57.092846,69.98001,0.015359575,68.9942,0.13763371,0.2625,73.94003,69.50615,0.0416964,52.462364,0.67,1465.6088,1465.6088,0.3,57.092846,35.833405,69.3678,59.748882,69.50615,108.999306,69.80725,0.7,69.98001,69.98001,253.50563,69.62004,364.58713,0.3,68.00951,73.94003,55.04003,16.661955,63.122177
4953,19425000.0,55.04003,0.3381278,73.94003,13.5354185,57.08638,69.98001,0.018756391,68.94284,0.14798383,0.2625,73.94003,69.506226,0.04641741,52.46275,0.6666667,1461.3839,1461.3839,0.3,57.08638,35.833447,69.32544,60.29606,69.506226,108.99943,69.771545,0.7,69.98001,69.98001,272.6709,69.585495,364.58752,0.3,67.96045,73.94003,55.04003,15.517955,63.056206
4954,19425120.0,55.11787,0.33827984,73.94003,12.43584,57.05563,69.98001,0.02111217,68.95059,0.15520582,0.2625,73.94003,69.50629,0.05005771,52.464066,0.66333336,1458.6833,1458.6833,0.3,58.902054,35.833485,69.320885,60.68036,69.50629,108.99955,69.75781,0.7,69.98001,69.98001,285.80167,69.57324,364.58783,0.3,67.94194,73.94003,55.04003,14.389321,62.99353
4956,19425240.0,55.380333,0.33843186,73.94003,11.376344,57.045616,69.98001,0.024846848,68.9056,0.16550249,0.2625,73.94003,69.50634,0.055037994,52.464615,0.66,1454.763,1454.763,0.3,64.734276,35.833515,69.282104,61.224457,69.50634,108.99965,69.722595,0.7,69.98001,69.98001,304.85144,69.54018,364.58813,0.3,67.89728,73.94003,55.04003,13.27999,62.93437
4958,19425300.0,55.478333,0.3385079,73.94003,10.862104,57.03692,69.98001,0.026155354,68.91263,0.16907963,0.2625,73.94003,69.50637,0.056888413,52.464947,0.65833336,1453.4338,1453.4338,0.3,66.86729,35.83353,69.281494,61.414684,69.50637,108.999695,69.71639,0.7,69.98001,69.98001,311.2755,69.53633,364.5883,0.3,67.890076,73.94003,55.04003,12.733793,62.90619
4960,19425360.0,55.583527,0.33858168,73.94003,10.3584585,57.011055,69.98001,0.027540134,68.91911,0.17265989,0.2625,73.94003,69.50639,0.058860496,52.466103,0.6566667,1452.3785,1452.3785,0.3,69.17756,35.833538,69.28122,61.605354,69.50639,108.99975,69.709305,0.7,69.98001,69.98001,317.85864,69.53056,364.5884,0.3,67.88321,73.94003,55.04003,12.193898,62.878887
4963,19425480.0,55.854942,0.33872926,73.94003,9.383711,56.99692,69.98001,0.031607475,68.88011,0.18283354,0.2625,73.94003,69.50645,0.06399039,52.466812,0.6533333,1448.796,1448.796,0.3,75.20263,35.83356,69.24623,62.142693,69.50645,108.999825,69.67453,0.7,69.98001,69.98001,336.66177,69.50029,364.58862,0.3,67.84328,73.94003,55.04003,11.134981,62.827362
4964,19425600.0,56.065716,0.33887684,73.94003,8.453626,56.958683,69.98001,0.034632973,68.89901,0.18986213,0.2625,73.94003,69.506485,0.06794401,52.46846,0.65,1446.7435,1446.7435,0.3,79.81029,35.833572,69.24881,62.51683,69.506485,108.99989,69.66162,0.7,69.98001,69.98001,349.4278,69.493484,364.58887,0.3,67.83383,73.94003,55.04003,10.107176,62.78001
4966,19425720.0,56.343338,0.33902112,73.94003,7.569731,56.940502,69.98001,0.039028015,68.86566,0.19984943,0.2625,73.94003,69.50652,0.073180646,52.46934,0.64666665,1443.5106,1443.5106,0.3,85.96751,35.83358,69.21739,63.0439,69.50652,108.99997,69.62729,0.7,69.98001,69.98001,367.86588,69.46602,364.58905,0.3,67.79857,73.94003,55.04003,9.114417,62.736946
4968,19425840.0,56.559277,0.33916536,73.94003,6.7335534,56.89804,69.98001,0.04238066,68.88951,0.20669109,0.2625,73.94003,69.50655,0.07722457,52.471207,0.6433333,1441.8016,1441.8016,0.3,90.6843,35.833588,69.22322,63.408264,69.50655,109.00003,69.61477,0.7,69.98001,69.98001,380.28503,69.461945,364.58926,0.3,67.79351,73.94003,55.04003,8.160643,62.698105
4970,19425900.0,56.70276,0.3392375,73.94003,6.333835,56.87863,69.98001,0.044736434,68.87445,0.21159406,0.2625,73.94003,69.50658,0.079923406,52.472145,0.64166665,1440.4523,1440.4523,0.3,93.874916,35.833595,69.20888,63.66694,69.50658,109.00007,69.597305,0.7,69.98001,69.98001,389.4004,69.44838,364.58936,0.3,67.77763,73.94003,55.04003,7.699604,62.6802
4972,19425960.0,56.840965,0.33930734,73.94003,5.946618,56.87543,69.98001,0.047098663,68.861435,0.21643576,0.2625,73.94003,69.5066,0.08253278,52.47225,0.64,1438.9194,1438.9194,0.3,96.92738,35.8336,69.195206,63.92215,69.5066,109.0001,69.58087,0.7,69.98001,69.98001,398.25372,69.437225,364.58945,0.3,67.762695,73.94003,55.04003,7.2497873,62.66328
4974,19426080.0,57.05998,0.33944696,73.94003,5.2104526,59.699947,69.98001,0.0507666,68.88983,0.2230387,0.2625,73.94003,69.50663,0.08663034,52.474285,0.63666666,1437.543,1437.543,0.3,101.70688,35.833607,69.20404,64.273926,69.50663,109.00016,69.56885,0.7,69.98001,69.98001,410.23386,69.43585,364.58963,0.3,67.7617,73.94003,55.16423,6.385788,62.632187
4976,19426200.0,57.34359,0.33958662,73.94003,4.526583,65.5113,69.98001,0.055723924,68.86665,0.23248997,0.2625,73.94003,69.506676,0.09197361,52.475548,0.6333333,1435.0089,1435.0089,0.3,107.99015,35.833614,69.17949,64.77194,69.506676,109.00024,69.536606,0.7,69.98001,69.98001,427.64203,69.41383,364.58987,0.3,67.73523,73.94003,55.426147,5.5725803,62.604614
4979,19426320.0,57.5637,0.33972114,73.94003,3.896536,69.96207,69.98001,0.059560552,68.89923,0.23880689,0.2625,73.94003,69.506714,0.09609002,52.47764,0.63,1433.9777,1433.9777,0.3,112.79047,35.833622,69.191795,65.10884,69.506714,109.0003,69.52727,0.7,69.98001,69.98001,439.10025,69.41504,364.59003,0.3,67.738464,73.94003,55.630657,4.8141003,62.580444
4980,19426440.0,57.847588,0.33985564,73.94003,3.321838,75.965324,69.98001,0.064668536,68.88061,0.24791944,0.2625,73.94003,69.50675,0.10143739,52.47901,0.62666667,1431.7893,1431.7893,0.3,119.07625,35.833633,69.17081,65.58867,69.50675,109.000374,69.49771,0.7,69.98001,69.98001,455.8693,69.39554,364.59024,0.3,67.71617,73.94003,55.901413,4.1142845,62.559296
4982,19426500.0,57.95465,0.3399229,73.94003,3.055722,78.22697,69.98001,0.066628285,68.899124,0.25092855,0.2625,73.94003,69.506775,0.10344307,52.47972,0.625,1431.3038,1431.3038,0.3,121.39813,35.833637,69.17845,65.749344,69.506775,109.000404,69.49469,0.7,69.98001,69.98001,461.2615,69.398285,364.59033,0.3,67.719574,73.94003,56.005783,3.7876058,62.549847
4984,19426560.0,58.11439,0.4719383,73.94003,2.8040156,80.35715,69.98001,0.0686361,68.91702,0.25390604,0.2625,73.94003,69.506775,0.10554021,52.541138,0.62333333,1414.5033,1414.5033,0.3,123.52589,35.827446,69.18619,65.93852,69.506775,109.00041,69.49101,0.56,69.98001,69.98001,465.54584,69.39928,364.5906,0.3,66.69548,73.94003,56.165142,3.4770691,62.541058
4986,19426680.0,58.72847,0.7359692,73.94003,2.3445952,85.00446,69.98001,0.07378558,68.90379,0.2625699,0.2625,73.94003,69.50341,0.11080229,52.972572,0.62,1428.4879,1428.4879,0.3,127.604805,35.826786,69.16884,66.601654,69.50341,108.99445,69.465355,0.28,69.98001,69.98001,473.77005,69.38318,364.57272,0.3,64.10265,73.94003,56.804764,2.90639,62.52546
4988,19426800.0,59.117226,1.0,73.94003,1.9451033,88.68507,69.98001,0.07768669,68.94598,0.26804042,0.2625,73.94003,69.50001,0.11473776,53.210808,0.6166667,1474.2263,1474.2263,0.3,130.95853,35.84735,69.18905,66.99986,69.50001,108.988434,69.46382,0.0,69.98001,69.98001,479.29886,69.39131,364.5549,0.3,62.512825,73.94003,57.20906,2.406183,62.51233
4990,19426920.0,59.349472,1.0,73.94003,1.6070665,94.71173,69.98001,0.08279517,68.93779,0.27618718,0.2625,73.94003,69.50064,0.11986318,53.169994,0.61333334,1488.3577,1488.3577,0.3,137.06982,35.855526,69.17702,67.39613,69.50064,108.98956,69.44217,0.0,69.98001,69.98001,494.7294,69.37851,364.55838,0.3,62.50167,73.94003,57.437523,1.9803848,62.501396
4992,19427040.0,59.49768,1.0,73.94003,1.3320112,99.445045,69.98001,0.08673478,68.98256,0.28125238,0.2625,73.94003,69.50096,0.123722434,53.102154,0.61,1496.2395,1496.2395,0.3,141.82639,35.85955,69.20047,67.62883,69.50096,108.99013,69.44289,0.0,69.98001,69.98001,505.00293,69.388504,364.56012,0.3,62.492718,73.94003,57.58485,1.6329312,62.492443
4995,19427100.0,59.607872,1.0,73.94003,1.2185787,102.57845,69.98001,0.08933671,68.97888,0.2851589,0.2625,73.94003,69.50106,0.12631351,53.070843,0.60833335,1499.793,1499.793,0.3,144.99234,35.860706,69.195206,67.815094,69.50106,108.99031,69.432236,0.0,69.98001,69.98001,512.7042,69.38153,364.5607,0.3,62.488873,73.94003,57.693398,1.4898138,62.488655
4997,19427160.0,59.714,1.0,73.94003,1.1214641,105.641304,69.98001,0.09190704,68.9769,0.28898263,0.2625,73.94003,69.50114,0.12879471,53.04107,0.6066667,1503.1099,1503.1099,0.3,147.9957,35.861515,69.19042,67.99884,69.50114,108.990456,69.42278,0.0,69.98001,69.98001,520.1086,69.376915,364.56113,0.3,62.48552,73.94003,57.801994,1.3677585,62.485302
4998,19427280.0,59.87039,1.0,73.94003,0.9769515,110.42394,69.98001,0.09589227,69.02343,0.29365128,0.2625,73.94003,69.50124,0.13258462,52.986084,0.60333335,1509.087,1509.087,0.3,152.6482,35.862476,69.21564,68.220604,69.50124,108.99064,69.4252,0.0,69.98001,69.98001,529.5556,69.38829,364.5617,0.3,62.479866,73.94003,57.964428,1.1888027,62.4797
5000,19427400.0,60.09358,1.0,73.94003,0.9,116.66168,69.98001,0.1011004,69.02002,0.30094242,0.2625,73.94003,69.50132,0.13758318,52.936592,0.6,1514.2692,1514.2692,0.3,158.71262,35.86296,69.20745,68.5764,69.50132,108.99077,69.40669,0.0,69.98001,69.98001,543.76697,69.37801,364.5621,0.3,62.475525,73.94003,58.19503,1.1,62.475414
5002,19427520.0,60.254528,1.0,73.94003,0.8579677,121.45686,69.98001,0.105102524,69.06825,0.30519322,0.2625,73.94003,69.50137,0.14128295,52.89193,0.5965593,1518.7411,1518.7411,0.3,163.23637,35.8632,69.234314,68.7836,69.50137,108.99087,69.41081,0.0,69.98001,69.98001,552.3478,69.39076,364.56238,0.3,62.472336,73.94003,58.368393,1.0581993,62.47223
5004,19427640.0,60.48123,1.0,73.94003,0.8172123,127.70046,69.98001,0.11031915,69.066986,0.3120284,0.2625,73.94003,69.50143,0.14618841,52.851776,0.5929185,1522.5768,1522.5768,0.3,169.17226,35.863335,69.227936,69.12219,69.50143,108.99095,69.39394,0.0,69.98001,69.98001,565.6352,69.3817,364.56265,0.3,62.47003,73.94003,58.608612,1.017644,62.46992
5007,19427700.0,60.559948,1.0,73.94003,0.7973216,130.05226,69.98001,0.11229916,69.092255,0.31395778,0.2625,73.94003,69.50145,0.14794149,52.833153,0.5910301,1524.2764,1524.2764,0.3,171.2946,35.863377,69.24217,69.21816,69.50145,108.99098,69.39729,0.0,69.98001,69.98001,569.45996,69.38977,364.56274,0.3,62.469097,73.94003,58.697823,0.99784213,62.46904
5008,19427760.0,60.64383,1.0,73.94003,0.77775985,132.47464,69.98001,0.114310965,69.11659,0.31584707,0.2625,73.94003,69.501465,0.1497793,52.81552,0.5891,1525.8403,1525.8403,0.3,173.54636,35.86341,69.25639,69.312096,69.501465,108.99102,69.399826,0.0,69.98001,69.98001,573.32806,69.39581,364.56287,0.3,62.468384,73.94003,58.789444,0.9783619,62.46833
5010,19427880.0,60.8713,1.0,73.94003,0.7396363,138.69159,69.98001,0.11951031,69.11714,0.32221642,0.2625,73.94003,69.50151,0.1545744,52.782837,0.5851259,1528.5874,1528.5874,0.3,179.33353,35.86346,69.251724,69.63125,69.50151,108.991104,69.38466,0.0,69.98001,69.98001,585.6778,69.388016,364.56308,0.3,62.467175,73.94003,59.03598,0.94038045,62.467117
5012,19428000.0,61.033127,1.0,73.94003,0.7028676,143.41403,69.98001,0.12346628,69.1679,0.32559547,0.2625,73.94003,69.50155,0.15803996,52.753338,0.5810185,1530.8663,1530.8663,0.3,183.54022,35.8635,69.28161,69.80214,69.50155,108.99117,69.392296,0.0,69.98001,69.98001,592.4755,69.40344,364.5633,0.3,62.466187,73.94003,59.22132,0.9037274,62.466187
5015,19428120.0,61.259228,1.0,73.94003,0.6674799,149.57462,69.98001,0.12862416,69.16994,0.3314949,0.2625,73.94003,69.50159,0.16270939,52.726753,0.5768,1532.7186,1532.7186,0.3,189.16154,35.86353,69.27843,70.100365,69.50159,108.991234,69.378784,0.0,69.98001,69.98001,603.88605,69.39685,364.56348,0.3,62.465252,73.94003,59.471367,0.8684304,62.465195
5016,19428240.0,61.418198,1.0,73.94003,0.63349897,154.21718,69.98001,0.13252039,69.22157,0.33443254,0.2625,73.94003,69.50162,0.16603436,52.7028,0.5724926,1534.1803,1534.1803,0.3,193.18436,35.863556,69.30951,70.25099,69.50162,108.99131,69.38812,0.0,69.98001,69.98001,609.79285,69.41356,364.5637,0.3,62.464096,73.94003,59.658577,0.834517,62.464043
5018,19428300.0,61.53257,1.0,73.94003,0.6170442,157.30203,69.98001,0.13509127,69.22244,0.3371919,0.2625,73.94003,69.50163,0.1683616,52.69165,0.5703125,1534.7744,1534.7744,0.3,195.99559,35.863567,69.308365,70.39111,69.50163,108.99133,69.38153,0.0,69.98001,69.98001,615.1814,69.409546,364.56375,0.3,62.46333,73.94003,59.785137,0.8180878,62.463272
5020,19428360.0,61.641113,1.0,73.94003,0.6009509,160.2944,69.98001,0.13761437,69.22481,0.33986333,0.2625,73.94003,69.50166,0.17056446,52.681103,0.5681185,1535.282,1535.282,0.3,198.6256,35.86358,69.30765,70.527405,69.50166,108.99136,69.376205,0.0,69.98001,69.98001,620.2732,69.408005,364.56387,0.3,62.46245,73.94003,59.909775,0.80201495,62.462395
5022,19428480.0,61.795635,1.0,73.94003,0.56986165,164.83144,69.98001,0.14142875,69.27699,0.34236273,0.2625,73.94003,69.5017,0.17373553,52.661545,0.5637,1536.0499,1536.0499,0.3,202.45122,35.8636,69.33989,70.65715,69.5017,108.99143,69.3873,0.0,69.98001,69.98001,625.30316,69.42592,364.56406,0.3,62.460197,73.94003,60.09671,0.7709519,62.46009
5024,19428600.0,62.01377,1.0,73.94003,0.5402573,170.80087,69.98001,0.14643814,69.28106,0.34733087,0.2625,73.94003,69.50173,0.17811406,52.64386,0.55925924,1536.5061,1536.5061,0.3,207.69936,35.863625,69.33913,70.911316,69.50173,108.991486,69.376915,0.0,69.98001,69.98001,634.8716,69.42136,364.56424,0.3,62.45707,73.94003,60.34703,0.7413555,62.456955
5026,19428720.0,62.162415,1.0,73.94003,0.51216364,175.20923,69.98001,0.15015036,69.33352,0.34939986,0.2625,73.94003,69.50176,0.18111853,52.627876,0.5548185,1536.669,1536.669,0.3,211.315,35.863647,69.37219,71.020035,69.50176,108.99156,69.3896,0.0,69.98001,69.98001,639.0474,69.440414,364.56442,0.3,62.45278,73.94003,60.531715,0.7132533,62.452675
5028,19428840.0,62.374504,1.0,73.94003,0.48560685,181.04895,69.98001,0.15505627,69.338135,0.3539158,0.2625,73.94003,69.50179,0.18533486,52.613373,0.5504,1536.5535,1536.5535,0.3,216.35939,35.863667,69.37236,71.25189,69.50179,108.99161,69.380646,0.0,69.98001,69.98001,647.7303,69.436844,364.56458,0.3,62.447235,73.94003,60.7794,0.6866731,62.447014
5031,19428900.0,62.443336,1.0,73.94003,0.47291288,183.1509,69.98001,0.15684326,69.36488,0.3547587,0.2625,73.94003,69.50181,0.18670993,52.60667,0.54820603,1536.3954,1536.3954,0.3,217.99638,35.863678,69.38933,71.29689,69.50181,108.99163,69.38823,0.0,69.98001,69.98001,649.3806,69.44789,364.56464,0.3,62.443886,73.94003,60.86927,0.67396235,62.443665
5032,19428960.0,62.516228,1.0,73.94003,0.46061283,185.30785,69.98001,0.15864782,69.39049,0.35556617,0.2625,73.94003,69.50183,0.18816358,52.600243,0.54602593,1536.1721,1536.1721,0.3,219.7565,35.86369,69.40619,71.33962,69.50183,108.99167,69.39493,0.0,69.98001,69.98001,651.0819,69.456894,364.56476,0.3,62.440094,73.94003,60.960182,0.6616425,62.439873
5034,19429080.0,62.72129,1.0,73.94003,0.43720758,190.9983,69.98001,0.16343315,69.39543,0.35964426,0.2625,73.94003,69.501854,0.19220892,52.588326,0.54171854,1535.5342,1535.5342,0.3,224.5886,35.86371,69.407074,71.549576,69.501854,108.991714,69.387405,0.0,69.98001,69.98001,658.9126,69.454094,364.56488,0.3,62.43125,73.94003,61.203747,0.6381891,62.43092
5036,19429200.0,62.854992,1.0,73.94003,0.41541708,195.08937,69.98001,0.16688742,69.44739,0.36089158,0.2625,73.94003,69.50189,0.19485112,52.5775,0.5375,1534.647,1534.647,0.3,227.75642,35.863728,69.44141,71.61691,69.50189,108.99178,69.40312,0.0,69.98001,69.98001,661.47626,69.47519,364.56506,0.3,62.420372,73.94003,61.37931,0.6163405,62.41999
5038,19429320.0,63.104546,1.0,73.94003,0.3952673,201.81874,69.98001,0.1725585,69.435196,0.3655629,0.2625,73.94003,69.501915,0.19973306,52.56778,0.5333926,1533.5933,1533.5933,0.3,233.56038,35.863747,69.42619,71.857025,69.501915,108.99182,69.37961,0.0,69.98001,69.98001,670.3375,69.45602,364.5652,0.3,62.40834,73.94003,61.670334,0.59612453,62.408012
5040,19429440.0,63.278458,1.0,73.94003,0.37678424,206.811,69.98001,0.17680533,69.47189,0.36742228,0.2625,73.94003,69.50195,0.20311823,52.559265,0.5294185,1532.517,1532.517,0.3,237.56462,35.863766,69.44656,71.956116,69.50195,108.99188,69.38296,0.0,69.98001,69.98001,673.92584,69.46431,364.5654,0.3,62.39637,73.94003,61.889076,0.5775687,62.39598
5042,19429500.0,63.40519,1.0,73.94003,0.36817586,210.19263,69.98001,0.17965184,69.46661,0.36960647,0.2625,73.94003,69.50196,0.20558092,52.55542,0.5274884,1531.9764,1531.9764,0.3,240.49542,35.863773,69.439926,72.06879,69.50196,108.9919,69.37192,0.0,69.98001,69.98001,678.1052,69.4547,364.56543,0.3,62.39038,73.94003,62.03602,0.568922,62.389996
5044,19429560.0,63.52697,1.0,73.94003,0.3599939,213.49194,69.98001,0.18246295,69.46277,0.3717294,0.2625,73.94003,69.50197,0.20794044,52.551903,0.5256,1531.4362,1531.4362,0.3,243.26576,35.86378,69.433716,72.178925,69.50197,108.99192,69.3622,0.0,69.98001,69.98001,682.04767,69.4475,364.56546,0.3,62.38434,73.94003,62.18153,0.5607007,62.38401
5047,19429680.0,63.70182,1.0,73.94003,0.34492227,218.50636,69.98001,0.1867335,69.49936,0.37339133,0.2625,73.94003,69.502,0.21130951,52.545532,0.52195925,1530.3596,1530.3596,0.3,247.24432,35.8638,69.454865,72.26863,69.502,108.991974,69.3673,0.0,69.98001,69.98001,685.2442,69.457115,364.56564,0.3,62.37236,73.94003,62.403343,0.5455482,62.372032
5048,19429800.0,63.9489,1.0,73.94003,0.3315953,225.15887,69.98001,0.19237608,69.49161,0.37741485,0.2625,73.94003,69.50202,0.21607767,52.540092,0.5185185,1529.2938,1529.2938,0.3,252.87112,35.863815,69.44366,72.47748,69.50202,108.99201,69.34874,0.0,69.98001,69.98001,692.8113,69.44212,364.56573,0.3,62.36039,73.94003,62.696457,0.5321388,62.36
5050,19429920.0,64.12188,1.0,73.94003,0.320039,230.13649,69.98001,0.19662091,69.52847,0.3788445,0.2625,73.94003,69.50205,0.21938685,52.53537,0.5153,1528.2437,1528.2437,0.3,256.77222,35.863834,69.46602,72.55559,69.50205,108.992065,69.35599,0.0,69.98001,69.98001,695.55,69.45343,364.5659,0.3,62.34836,73.94003,62.918274,0.5205002,62.34803
5052,19430040.0,64.3666,1.0,73.94003,0.31027937,236.73466,69.98001,0.20222563,69.521545,0.38260224,0.2625,73.94003,69.50207,0.22409013,52.531414,0.51232594,1527.2118,1527.2118,0.3,262.31314,35.863846,69.45618,72.75104,69.50207,108.992096,69.33945,0.0,69.98001,69.98001,702.59894,69.43997,364.566,0.3,62.33638,73.94003,63.210457,0.51066,62.336
5055,19430100.0,64.44966,1.0,73.94003,0.30608138,239.15497,69.98001,0.20430776,69.540665,0.38320354,0.2625,73.94003,69.50208,0.22566749,52.529655,0.5109375,1526.7034,1526.7034,0.3,264.1542,35.863853,69.46788,72.784546,69.50208,108.99212,69.344505,0.0,69.98001,69.98001,703.6911,69.44734,364.56607,0.3,62.330338,73.94003,63.31977,0.506423,62.33001
5056,19430160.0,64.536224,1.0,73.94003,0.30234236,241.64001,69.98001,0.20641355,69.558685,0.38379472,0.2625,73.94003,69.502106,0.22731593,52.528008,0.5096185,1526.2,1526.2,0.3,266.11053,35.863865,69.47964,72.81706,69.502106,108.99215,69.34885,0.0,69.98001,69.98001,704.87445,69.452995,364.56616,0.3,62.324352,73.94003,63.43029,0.5026459,62.32402
5058,19430280.0,64.777054,1.0,73.94003,0.29625398,248.15594,69.98001,0.21195543,69.55237,0.3872937,0.2625,73.94003,69.50212,0.23193204,52.525154,0.5072,1525.2079,1525.2079,0.3,271.5415,35.863876,69.47096,72.99922,69.50212,108.99217,69.33423,0.0,69.98001,69.98001,711.4228,69.44107,364.56622,0.3,62.312378,73.94003,63.71989,0.49648553,62.311993
5060,19430400.0,64.94206,1.0,73.94003,0.2920402,252.96037,69.98001,0.21606043,69.589615,0.38825163,0.2625,73.94003,69.502144,0.23505521,52.522682,0.5050926,1524.2346,1524.2346,0.3,275.21445,35.86389,69.49541,73.0531,69.502144,108.992226,69.34566,0.0,69.98001,69.98001,713.24506,69.45563,364.5664,0.3,62.300346,73.94003,63.936157,0.49220654,62.30002
5062,19430520.0,65.17789,1.0,73.94003,0.28972703,259.36826,69.98001,0.22151585,69.58368,0.39149824,0.2625,73.94003,69.50216,0.23956613,52.520645,0.50331855,1523.2773,1523.2773,0.3,280.51642,35.863903,69.48772,73.222244,69.50216,108.992256,69.33297,0.0,69.98001,69.98001,719.30975,69.44519,364.56647,0.3,62.288372,73.94003,64.221695,0.48983657,62.287987
5065,19430640.0,65.33697,1.0,73.94003,0.28934044,264.0466,69.98001,0.22551465,69.620865,0.3922273,0.2625,73.94003,69.50219,0.24256484,52.51889,0.5019,1522.3331,1522.3331,0.3,284.0414,35.86392,69.51303,73.26415,69.50219,108.9923,69.34631,0.0,69.98001,69.98001,720.6944,69.46135,364.5666,0.3,62.276344,73.94003,64.433014,0.48940328,62.276012
5066,19430700.0,65.45436,1.0,73.94003,0.2898777,267.23413,69.98001,0.22821411,69.6174,0.39375824,0.2625,73.94003,69.5022,0.24481075,52.51812,0.50133103,1521.8644,1521.8644,0.3,286.69833,35.863926,69.50946,73.34364,69.5022,108.99231,69.340225,0.0,69.98001,69.98001,723.60614,69.45569,364.56662,0.3,62.270355,73.94003,64.574356,0.48992154,62.270027
5068,19430760.0,65.56686,1.0,73.94003,0.2909064,270.32333,69.98001,0.23086195,69.61516,0.39522922,0.2625,73.94003,69.5022,0.24695694,52.517406,0.50085926,1521.397,1521.397,0.3,289.20035,35.86393,69.506226,73.42049,69.5022,108.992325,69.33533,0.0,69.98001,69.98001,726.29456,69.45217,364.56665,0.3,62.264366,73.94003,64.71322,0.49093434,62.264038
5070,19430880.0,65.719345,1.0,73.94003,0.29445094,274.85294,69.98001,0.23473339,69.652176,0.39573702,0.2625,73.94003,69.50222,0.24982181,52.516144,0.5002185,1520.4642,1520.4642,0.3,292.56784,35.863945,69.53226,73.45076,69.50222,108.99236,69.3506,0.0,69.98001,69.98001,727.26044,69.46975,364.56677,0.3,62.25239,73.94003,64.918274,0.49445736,62.252007
5072,19431000.0,65.94243,1.0,73.94003,0.3,280.9778,69.98001,0.23995297,69.646515,0.39850348,0.2625,73.94003,69.502235,0.25407976,52.515045,0.5,1519.5284,1519.5284,0.3,297.56778,35.863953,69.52617,73.59473,69.502235,108.992386,69.34121,0.0,69.98001,69.98001,732.4174,69.46173,364.56686,0.3,62.240364,73.94003,65.192,0.5,62.240032
