,time,AHU: MAT,AHU: RAT,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,Outdoor Air Temperature,AHU: Supply Air Temperature,AHU: Outdoor Air Damper Position,AHU: Return Air Damper Position,VAV: Core Zone Room Air Temperature,VAV Core Zone Cooling SP,VAV: Core Zone Reheat Control Signal,VAV: Core Zone Damper Control Signal,VAV: North Zone Room Air Temperature,VAV North Zone Cooling SP,VAV: North Zone Reheat Control Signal,VAV: North Zone Damper Control Signal,VAV: South Zone Room Air Temperature,VAV South Zone Cooling SP,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV:Core zone Q,AHU: Supply Fan Power,AHU: Supply Fan Airflow Rate,VAV:North zone Q,VAV:South zone Q,faulty
8029,19575360.0,72.70726,73.07233,56.228973,55.155224,55.156815,69.45461,69.45461,205.8965,71.34347,55.15616,0.3,0.7,70.25209,296.45,0.019484552,0.3,70.267136,296.45,0.0,0.3,74.594925,296.45,0.0,0.51359034,2503.5237,2503.5237,23.561996,112.081276,506.889,0.0,0.0,0
8031,19575480.0,72.269066,72.51549,56.53884,55.097878,55.09623,69.5058,69.5058,199.60913,71.349075,55.09694,0.3,0.7,70.10509,296.45,0.02624623,0.3,70.12579,296.45,0.0055710166,0.3,73.839066,296.45,0.0,0.4839465,2454.9207,2454.9207,32.086315,110.74746,497.79797,0.0,0.0,0
8032,19575600.0,72.690445,73.048325,56.122078,55.144623,55.146217,69.45494,69.45494,206.56285,71.35484,55.145554,0.3,0.7,70.232086,296.45,0.017726494,0.3,70.24873,296.45,0.0,0.3,74.5629,296.45,0.0,0.51522106,2508.2656,2508.2656,21.43442,112.43292,507.86963,0.0,0.0,0
8034,19575720.0,72.25391,72.49346,56.433266,55.087494,55.085846,69.50614,69.50614,200.22157,71.36066,55.08656,0.3,0.7,70.087296,296.45,0.024507813,0.3,70.11465,296.45,0.0033168583,0.3,73.8082,296.45,0.0,0.48545504,2459.1895,2459.1895,29.976107,111.069244,498.69946,0.0,0.0,0
8036,19575840.0,72.6754,73.02635,56.023476,55.13424,55.135834,69.45532,69.45532,207.10219,71.36659,55.135174,0.3,0.7,70.21435,296.45,0.01611521,0.3,70.24115,296.45,0.0,0.3,74.53131,296.45,0.0,0.5165291,2511.9946,2511.9946,19.486631,112.72236,508.6637,0.0,0.0,0
8038,19575900.0,72.44589,72.7372,56.258743,55.153908,55.152752,69.47324,69.47324,206.21571,71.36961,55.153244,0.3,0.7,70.12926,296.45,0.020141933,0.3,70.17035,296.45,0.0,0.3,74.10263,296.45,0.0,0.49997282,2503.8574,2503.8574,24.68793,112.927124,507.41544,0.0,0.0,0
8041,19575960.0,72.24023,72.47308,56.33532,55.07728,55.07563,69.506516,69.506516,200.7064,71.372696,55.076286,0.3,0.7,70.07158,296.45,0.02290605,0.3,70.11174,296.45,0.0010754943,0.3,73.77809,296.45,0.0,0.48665178,2462.429,2462.429,28.031565,111.32769,499.41333,0.0,0.0,0
8042,19576080.0,72.66128,73.005264,55.933662,55.124077,55.125725,69.455765,69.455765,207.51346,71.3789,55.12507,0.3,0.7,70.19814,296.45,0.01466129,0.3,70.240326,296.45,0.0,0.3,74.499954,296.45,0.0,0.5175076,2514.679,2514.679,17.74015,112.94844,509.26965,0.0,0.0,0
8044,19576200.0,72.227264,72.453476,56.245285,55.067276,55.065628,69.50692,69.50692,201.06284,71.38527,55.06629,0.3,0.7,70.05752,296.45,0.021445755,0.3,70.11382,296.45,0.0,0.3,73.74815,296.45,0.0,0.487524,2464.6355,2464.6355,26.257935,111.522804,499.93854,0.0,0.0,0
8046,19576320.0,72.64743,72.98439,55.848186,55.113968,55.115616,69.45627,69.45627,207.78854,71.39181,55.11496,0.3,0.7,70.18436,296.45,0.013285691,0.3,70.24368,296.45,0.0,0.3,74.46837,296.45,0.0,0.518143,2516.2488,2516.2488,16.060965,113.10789,509.67557,0.0,0.0,0
8049,19576440.0,72.21474,72.43408,56.160034,55.05739,55.05574,69.50736,69.50736,201.28642,71.39856,55.056458,0.3,0.7,70.04549,296.45,0.020069135,0.3,70.11904,296.45,0.0,0.3,73.71828,296.45,0.0,0.48805857,2465.786,2465.786,24.585846,111.65196,500.2686,0.0,0.0,0
8050,19576500.0,72.43474,72.70907,55.8823,55.03251,55.033493,69.4898,69.4898,202.3208,71.40197,55.03311,0.3,0.7,70.12277,296.45,0.015380853,0.3,70.19029,296.45,0.0,0.3,74.13031,296.45,0.0,0.5049218,2474.4756,2474.4756,18.571135,111.540695,501.73538,0.0,0.0,0
8052,19576560.0,72.63354,72.96318,55.767876,55.10408,55.10573,69.45685,69.45685,207.92638,71.40549,55.105072,0.3,0.7,70.172325,296.45,0.012001167,0.3,70.24956,296.45,0.0,0.3,74.43628,296.45,0.0,0.51841944,2516.7222,2516.7222,14.505074,113.19999,509.87994,0.0,0.0,0
8054,19576680.0,72.2021,72.41436,56.079723,55.04767,55.04602,69.50785,69.50785,201.37029,71.41263,55.046677,0.3,0.7,70.034996,296.45,0.018781431,0.3,70.12613,296.45,0.0,0.3,73.68795,296.45,0.0,0.48823914,2465.8325,2465.8325,23.02117,111.71217,500.3933,0.0,0.0,0
8056,19576800.0,72.6192,72.94104,55.691795,55.09414,55.095734,69.45752,69.45752,207.91628,71.41998,55.09513,0.3,0.7,70.16173,296.45,0.010795292,0.3,70.25708,296.45,0.0,0.3,74.40338,296.45,0.0,0.5183195,2516.0107,2516.0107,13.043409,113.21954,509.86707,0.0,0.0,0
8058,19576920.0,72.20864,72.418365,55.93042,55.04267,55.041077,69.50689,69.50689,201.6055,71.42873,55.041733,0.3,0.7,70.04983,296.45,0.016145043,0.3,70.160904,296.45,0.0,0.3,73.67955,296.45,0.0,0.4890351,2467.856,2467.856,19.778925,111.79711,500.73627,0.0,0.0,0
8060,19577040.0,72.6337,72.954285,55.50618,55.093536,55.095238,69.45645,69.45645,208.28792,71.43982,55.09458,0.3,0.7,70.18727,296.45,0.0074139778,0.3,70.307785,296.45,0.0,0.3,74.40036,296.45,0.0,0.51930684,2519.9167,2519.9167,8.923729,113.37112,510.41034,0.0,0.0,0
8062,19577100.0,72.41118,72.67297,55.718933,55.1143,55.1132,69.474335,69.474335,207.31935,71.44614,55.11364,0.3,0.7,70.111626,296.45,0.01099622,0.3,70.24939,296.45,0.0,0.3,73.97952,296.45,0.0,0.5027252,2511.398,2511.398,13.582509,113.53271,509.0412,0.0,0.0,0
8065,19577160.0,72.21309,72.417656,55.772713,55.04036,55.03871,69.50735,69.50735,201.78748,71.45306,55.039375,0.3,0.7,70.06279,296.45,0.013318776,0.3,70.202484,296.45,0.0,0.3,73.661194,296.45,0.0,0.48933387,2470.2344,2470.2344,16.352186,111.90609,501.00516,0.0,0.0,0
8066,19577280.0,72.63167,72.94406,55.361877,55.088207,55.089855,69.45763,69.45763,208.25584,71.468216,55.089195,0.3,0.7,70.19359,296.45,0.004888195,0.3,70.34514,296.45,0.0,0.3,74.37267,296.45,0.0,0.5190949,2520.5378,2520.5378,5.8886876,113.39775,510.36664,0.0,0.0,0
8068,19577400.0,72.20935,72.40425,55.642742,55.033386,55.03174,69.50839,69.50839,201.63863,71.48519,55.032394,0.3,0.7,70.0634,296.45,0.011085176,0.3,70.23428,296.45,0.0,0.3,73.63187,296.45,0.0,0.48889667,2469.8267,2469.8267,13.634622,111.86843,500.78946,0.0,0.0,0
8070,19577520.0,72.62365,72.92418,55.079803,55.07975,55.08134,69.45885,69.45885,207.96364,71.503815,55.080734,0.3,0.7,70.18649,296.45,0.0030954748,0.3,70.37398,296.45,0.0,0.3,74.337845,296.45,0.0,0.51825744,2518.8655,2518.8655,0.0,113.29268,509.94064,0.0,0.0,0
8072,19577640.0,72.20007,72.38211,55.02427,55.02427,55.022675,69.50927,69.50927,201.27837,71.523865,55.02333,0.3,0.7,70.03648,296.45,0.010513531,0.3,70.25961,296.45,0.0,0.3,73.59891,296.45,0.0,0.48795295,2467.407,2467.407,0.0,111.71711,500.2624,0.0,0.0,0
8074,19577700.0,72.41612,72.65013,54.999767,54.999767,55.0007,69.49214,69.49214,202.13774,71.534355,55.000317,0.3,0.7,70.10652,296.45,0.0062743733,0.3,70.33443,296.45,0.0,0.3,74.00194,296.45,0.0,0.5041056,2474.9456,2474.9456,0.0,111.53281,501.47324,0.0,0.0,0
8076,19577760.0,72.611015,72.89688,55.069588,55.069588,55.07118,69.45995,69.45995,207.47754,71.54512,55.07057,0.3,0.7,70.15447,296.45,0.0030497164,0.3,70.397156,296.45,0.0,0.3,74.30049,296.45,0.0,0.51693904,2515.2656,2515.2656,0.0,113.08376,509.22925,0.0,0.0,0
8078,19577880.0,72.19063,72.35833,55.014267,55.014267,55.01262,69.51003,69.51003,200.7405,71.567474,55.013283,0.3,0.7,70.01428,296.45,0.010120086,0.3,70.280594,296.45,0.0,0.3,73.56479,296.45,0.0,0.48657215,2463.5288,2463.5288,0.0,111.47152,499.47382,0.0,0.0,0
8081,19578000.0,72.59964,72.8699,55.059093,55.059093,55.060684,69.461006,69.461006,206.82172,71.59066,55.060028,0.3,0.7,70.13799,296.45,0.0024832648,0.3,70.41666,296.45,0.0,0.3,74.26226,296.45,0.0,0.51519096,2510.4297,2510.4297,0.0,112.78668,508.26813,0.0,0.0,0
8082,19578120.0,72.18239,72.335144,55.003998,55.003998,55.002403,69.51075,69.51075,200.04048,71.61461,55.003063,0.3,0.7,70.004074,296.45,0.009304825,0.3,70.29883,296.45,0.0,0.3,73.53052,296.45,0.0,0.484789,2458.464,2458.464,0.0,111.14256,498.44678,0.0,0.0,0
8084,19578240.0,72.58893,72.84299,55.04838,55.04838,55.04992,69.46209,69.46209,206.00363,71.63905,55.049316,0.3,0.7,70.13069,296.45,0.0015672777,0.3,70.4338,296.45,0.0,0.3,74.22365,296.45,0.0,0.51302916,2504.3657,2504.3657,0.0,112.408104,507.0686,0.0,0.0,0
8086,19578300.0,72.369095,72.563614,55.06706,55.06706,55.06596,69.47951,69.47951,204.8056,71.65141,55.0664,0.3,0.7,70.05406,296.45,0.0054164943,0.3,70.36859,296.45,0.0,0.3,73.80825,296.45,0.0,0.49619648,2494.0803,2494.0803,0.0,112.434265,505.3607,0.0,0.0,0
8089,19578360.0,72.17233,72.309166,54.993176,54.993176,54.991585,69.51174,69.51174,199.13481,71.66383,54.99224,0.3,0.7,70.00078,296.45,0.008209225,0.3,70.31515,296.45,0.0,0.3,73.49179,296.45,0.0,0.48241705,2451.8525,2451.8525,0.0,110.72002,497.1182,0.0,0.0,0
8090,19578480.0,72.57339,72.80959,55.035965,55.035965,55.037506,69.46376,69.46376,204.8889,71.68871,55.036903,0.3,0.7,70.12915,296.45,0.00038982532,0.3,70.44934,296.45,0.0,0.3,74.17629,296.45,0.0,0.51006716,2496.0305,2496.0305,0.0,111.90081,505.43466,0.0,0.0,0
8092,19578540.0,72.35289,72.52933,55.0536,55.0536,55.05256,69.48139,69.48139,203.57729,71.70135,55.052994,0.3,0.7,70.05312,296.45,0.004207856,0.3,70.38321,296.45,0.0,0.3,73.760025,296.45,0.0,0.49306667,2484.986,2484.986,0.0,111.87656,503.56033,0.0,0.0,0
8094,19578600.0,72.16085,72.28115,54.980816,54.980816,54.97928,69.51278,69.51278,197.96512,71.71365,54.979935,0.3,0.7,70.0016,296.45,0.006901394,0.3,70.33009,296.45,0.0,0.3,73.451195,296.45,0.0,0.4794887,2443.2278,2443.2278,0.0,110.16734,495.4015,0.0,0.0,0
8096,19578720.0,72.55888,72.77751,55.023605,55.023605,55.025093,69.46508,69.46508,203.60788,71.73831,55.024487,0.3,0.7,70.13113,296.45,0.0,0.3,70.46362,296.45,0.0,0.3,74.13164,296.45,0.0,0.5067368,2486.3796,2486.3796,0.0,111.297844,503.55515,0.0,0.0,0
8099,19578840.0,72.15096,72.25539,54.96939,54.96939,54.967907,69.513466,69.513466,196.67848,71.762596,54.968513,0.3,0.7,70.00511,296.45,0.005437067,0.3,70.3441,296.45,0.0,0.3,73.41434,296.45,0.0,0.47625676,2433.679,2433.679,0.0,109.5456,493.5119,0.0,0.0,0
8100,19578900.0,72.35849,72.51186,54.944946,54.944946,54.945824,69.49709,69.49709,197.27611,71.77457,54.945442,0.3,0.7,70.08157,296.45,0.0009449271,0.3,70.41661,296.45,0.0,0.3,73.80264,296.45,0.0,0.4912826,2438.893,2438.893,0.0,109.25967,494.3402,0.0,0.0,0
8102,19578960.0,72.54587,72.74768,55.012127,55.012127,55.01361,69.46623,69.46623,202.21413,71.78633,55.01301,0.3,0.7,70.135025,296.45,0.0,0.3,70.47714,296.45,0.0,0.3,74.09076,296.45,0.0,0.50312924,2475.8306,2475.8306,0.0,110.63405,501.50943,0.0,0.0,0
8104,19579080.0,72.14201,72.23144,54.958843,54.958843,54.95736,69.51411,69.51411,195.27832,71.80929,54.957962,0.3,0.7,70.01012,296.45,0.0039298553,0.3,70.3575,296.45,0.0,0.3,73.380554,296.45,0.0,0.47273624,2423.2427,2423.2427,0.0,108.86761,491.45523,0.0,0.0,0
8106,19579200.0,72.53334,72.719345,55.001415,55.001415,55.0029,69.467384,69.467384,200.70595,71.831314,55.002296,0.3,0.7,70.140465,296.45,0.0,0.3,70.49022,296.45,0.0,0.3,74.0527,296.45,0.0,0.49923444,2464.3772,2464.3772,0.0,109.91546,499.2955,0.0,0.0,0
8108,19579320.0,72.13327,72.20886,54.949066,54.949066,54.94764,69.51475,69.51475,193.76585,71.85225,54.948242,0.3,0.7,70.01632,296.45,0.002466987,0.3,70.370514,296.45,0.0,0.3,73.3493,296.45,0.0,0.46893403,2411.9285,2411.9285,0.0,108.13668,489.23346,0.0,0.0,0
8110,19579440.0,72.52065,72.69204,54.99147,54.99147,54.9929,69.46855,69.46855,199.08553,71.87186,54.992294,0.3,0.7,70.14694,296.45,0.0,0.3,70.50296,296.45,0.0,0.3,74.01683,296.45,0.0,0.49505612,2452.035,2452.035,0.0,109.14462,496.9166,0.0,0.0,0
8112,19579500.0,72.3112,72.427155,55.010315,55.010315,55.009323,69.48498,69.48498,197.75055,71.881134,55.009712,0.3,0.7,70.07345,296.45,0.0,0.3,70.43715,296.45,0.0,0.3,73.62033,296.45,0.0,0.47845793,2441.1848,2441.1848,0.0,109.06622,495.00427,0.0,0.0,0
8115,19579560.0,72.12421,72.18727,54.940002,54.940002,54.93863,69.51539,69.51539,192.144,71.889984,54.93918,0.3,0.7,70.023346,296.45,0.0011272242,0.3,70.383316,296.45,0.0,0.3,73.32024,296.45,0.0,0.46485925,2399.757,2399.757,0.0,107.35516,486.8509,0.0,0.0,0
8116,19579680.0,72.50769,72.66595,54.98219,54.98219,54.983562,69.46975,69.46975,197.35666,71.90646,54.983013,0.3,0.7,70.15436,296.45,0.0,0.3,70.51549,296.45,0.0,0.3,73.98282,296.45,0.0,0.49060494,2438.8428,2438.8428,0.0,108.32399,494.37827,0.0,0.0,0
8118,19579800.0,72.11449,72.16662,54.931652,54.931652,54.93028,69.51602,69.51602,190.41893,71.921074,54.930885,0.3,0.7,70.031204,296.45,0.0,0.3,70.39595,296.45,0.0,0.3,73.293106,296.45,0.0,0.4605237,2386.7832,2386.7832,0.0,106.52652,484.31653,0.0,0.0,0
8120,19579920.0,72.49291,72.639694,54.97351,54.97351,54.974884,69.470955,69.470955,195.5227,71.933655,54.97428,0.3,0.7,70.16205,296.45,0.0,0.3,70.52789,296.45,0.0,0.3,73.95047,296.45,0.0,0.48589295,2424.796,2424.796,0.0,107.45681,491.68555,0.0,0.0,0
8123,19580040.0,72.10356,72.14668,54.923904,54.923904,54.92253,69.51665,69.51665,188.5924,71.943985,54.923138,0.3,0.7,70.03939,296.45,0.0,0.3,70.40848,296.45,0.0,0.3,73.26772,296.45,0.0,0.4559422,2373.0015,2373.0015,0.0,105.652374,481.63303,0.0,0.0,0
8124,19580100.0,72.29944,72.3898,54.90045,54.90045,54.901222,69.50128,69.50128,189.0083,71.94832,54.90089,0.3,0.7,70.116516,296.45,0.0,0.3,70.48038,296.45,0.0,0.3,73.641205,296.45,0.0,0.46993682,2376.2144,2376.2144,0.0,105.31997,482.19727,0.0,0.0,0
8126,19580160.0,72.47714,72.614426,54.965492,54.965492,54.96681,69.472145,69.472145,193.59288,71.95195,54.96626,0.3,0.7,70.17056,296.45,0.0,0.3,70.54021,296.45,0.0,0.3,73.919815,296.45,0.0,0.48093688,2409.9973,2409.9973,0.0,106.54667,488.85187,0.0,0.0,0
8128,19580280.0,72.0912,72.127396,54.916763,54.916763,54.915504,69.517265,69.517265,186.67294,71.95738,54.916054,0.3,0.7,70.048294,296.45,0.0,0.3,70.42089,296.45,0.0,0.3,73.2441,296.45,0.0,0.45112792,2358.4966,2358.4966,0.0,104.737595,478.81284,0.0,0.0,0
8131,19580400.0,72.45973,72.58992,54.958076,54.958076,54.959393,69.47335,69.47335,191.5706,71.96002,54.958843,0.3,0.7,70.17969,296.45,0.0,0.3,70.5524,296.45,0.0,0.3,73.890594,296.45,0.0,0.47574997,2394.4778,2394.4778,0.0,105.59696,485.8823,0.0,0.0,0
8133,19580520.0,72.07692,72.10872,54.910446,54.910446,54.909187,69.51786,69.51786,184.66652,71.959305,54.90968,0.3,0.7,70.05779,296.45,0.0,0.3,70.433304,296.45,0.0,0.3,73.222015,296.45,0.0,0.4460949,2343.3457,2343.3457,0.0,103.7857,475.86475,0.0,0.0,0
8134,19580640.0,72.43985,72.56558,54.95176,54.95176,54.95302,69.474556,69.474556,189.46227,71.95491,54.95247,0.3,0.7,70.18941,296.45,0.0,0.3,70.56459,296.45,0.0,0.3,73.86291,296.45,0.0,0.47034818,2378.4333,2378.4333,0.0,104.61119,482.78613,0.0,0.0,0
8136,19580700.0,72.240005,72.31708,54.971695,54.971695,54.97087,69.48987,69.48987,188.06456,71.95145,54.97126,0.3,0.7,70.117004,296.45,0.0,0.3,70.499115,296.45,0.0,0.3,73.48668,296.45,0.0,0.45418817,2367.87,2367.87,0.0,104.46618,480.7782,0.0,0.0,0
8138,19580760.0,72.06021,72.0907,54.905617,54.905617,54.904404,69.51844,69.51844,182.57724,71.94711,54.9049,0.3,0.7,70.0679,296.45,0.0,0.3,70.44566,296.45,0.0,0.3,73.201584,296.45,0.0,0.4408592,2327.8794,2327.8794,0.0,102.799355,472.79477,0.0,0.0,0
8140,19580880.0,72.41738,72.54175,54.947144,54.947144,54.94835,69.47574,69.47574,187.27412,71.936066,54.9478,0.3,0.7,70.19979,296.45,0.0,0.3,70.5769,296.45,0.0,0.3,73.836655,296.45,0.0,0.46474576,2362.1812,2362.1812,0.0,103.59291,479.57266,0.0,0.0,0
8143,19581000.0,72.04132,72.07329,54.90232,54.90232,54.901108,69.51901,69.51901,180.41115,71.92206,54.901657,0.3,0.7,70.07872,296.45,0.0,0.3,70.45813,296.45,0.0,0.3,73.182465,296.45,0.0,0.4354289,2312.25,2312.25,0.0,101.78262,469.61188,0.0,0.0,0
8144,19581120.0,72.39294,72.518456,54.943737,54.943737,54.944946,69.47693,69.47693,185.00836,71.9052,54.944397,0.3,0.7,70.21089,296.45,0.0,0.3,70.58926,296.45,0.0,0.3,73.81166,296.45,0.0,0.45894903,2345.7617,2345.7617,0.0,102.54454,476.24503,0.0,0.0,0
8146,19581240.0,72.020615,72.056366,54.90001,54.90001,54.89891,69.51958,69.51958,178.16956,71.8858,54.899406,0.3,0.7,70.0902,296.45,0.0,0.3,70.47072,296.45,0.0,0.3,73.16467,296.45,0.0,0.42981306,2296.4592,2296.4592,0.0,100.73659,466.31796,0.0,0.0,0
8148,19581300.0,72.20134,72.28346,54.87793,54.87793,54.878586,69.505356,69.505356,178.42549,71.87526,54.878258,0.3,0.7,70.167816,296.45,0.0,0.3,70.54229,296.45,0.0,0.3,73.52052,296.45,0.0,0.4427813,2298.085,2298.085,0.0,100.37823,466.65063,0.0,0.0,0
8151,19581360.0,72.36673,72.495544,54.941265,54.941265,54.94242,69.47811,69.47811,182.66928,71.864105,54.941925,0.3,0.7,70.22264,296.45,0.0,0.3,70.60173,296.45,0.0,0.3,73.787704,296.45,0.0,0.4529668,2329.197,2329.197,0.0,101.4683,472.80966,0.0,0.0,0
8152,19581480.0,71.99831,72.03989,54.89853,54.89853,54.89743,69.520134,69.520134,175.85623,71.84027,54.897926,0.3,0.7,70.102234,296.45,0.0,0.3,70.4834,296.45,0.0,0.3,73.14797,296.45,0.0,0.42401886,2280.5195,2280.5195,0.0,99.66376,462.91858,0.0,0.0,0
8154,19581600.0,72.3391,72.47308,54.939285,54.939285,54.94044,69.47931,69.47931,180.25815,71.81451,54.93995,0.3,0.7,70.23489,296.45,0.0,0.3,70.6143,296.45,0.0,0.3,73.764854,296.45,0.0,0.44680774,2312.4636,2312.4636,0.0,100.36593,469.2684,0.0,0.0,0
8156,19581720.0,71.97491,72.02385,54.89732,54.89732,54.89633,69.52067,69.52067,173.47337,71.787094,54.89677,0.3,0.7,70.11465,296.45,0.0,0.3,70.49609,296.45,0.0,0.3,73.13243,296.45,0.0,0.41805655,2264.404,2264.404,0.0,98.56578,459.41693,0.0,0.0,0
8158,19581840.0,72.310425,72.45094,54.937695,54.937695,54.938736,69.480484,69.480484,177.78143,71.7582,54.9383,0.3,0.7,70.24753,296.45,0.0,0.3,70.62694,296.45,0.0,0.3,73.743,296.45,0.0,0.44048345,2295.5706,2295.5706,0.0,99.2404,465.6306,0.0,0.0,0
8160,19581900.0,72.12212,72.220566,54.958733,54.958733,54.958076,69.49461,69.49461,176.35373,71.743256,54.958405,0.3,0.7,70.17601,296.45,0.0,0.3,70.56179,296.45,0.0,0.3,73.38775,296.45,0.0,0.42488804,2286.0586,2286.0586,0.0,99.04592,463.575,0.0,0.0,0
8162,19581960.0,71.95062,72.008194,54.896496,54.896496,54.895508,69.521194,69.521194,171.029,71.72804,54.895947,0.3,0.7,70.127396,296.45,0.0,0.3,70.508835,296.45,0.0,0.3,73.11792,296.45,0.0,0.41193545,2248.1384,2248.1384,0.0,97.446815,455.82486,0.0,0.0,0
8164,19582080.0,72.28115,72.42914,54.936157,54.936157,54.937202,69.48166,69.48166,175.24274,71.6969,54.93676,0.3,0.7,70.260376,296.45,0.0,0.3,70.63952,296.45,0.0,0.3,73.72217,296.45,0.0,0.43400523,2278.4895,2278.4895,0.0,98.09433,461.90176,0.0,0.0,0
8167,19582200.0,71.925964,71.99292,54.89556,54.89556,54.89463,69.52172,69.52172,168.52403,71.66498,54.89501,0.3,0.7,70.14035,296.45,0.0,0.3,70.521576,296.45,0.0,0.3,73.10446,296.45,0.0,0.4056686,2231.6577,2231.6577,0.0,96.30817,452.14365,0.0,0.0,0
8168,19582320.0,72.2516,72.40777,54.934563,54.934563,54.935555,69.48282,69.48282,172.64732,71.63246,54.935112,0.3,0.7,70.2734,296.45,0.0,0.3,70.6521,296.45,0.0,0.3,73.70239,296.45,0.0,0.4273864,2261.1978,2261.1978,0.0,96.93045,458.08948,0.0,0.0,0
8170,19582440.0,71.901184,71.97804,54.894516,54.894516,54.89364,69.522224,69.522224,165.96533,71.59956,54.894024,0.3,0.7,70.15332,296.45,0.0,0.3,70.53427,296.45,0.0,0.3,73.0921,296.45,0.0,0.3992661,2214.956,2214.956,0.0,95.153206,448.38336,0.0,0.0,0
8172,19582500.0,72.06769,72.18782,54.872326,54.872326,54.872818,69.5092,69.5092,166.08598,71.583084,54.8726,0.3,0.7,70.231155,296.45,0.0,0.3,70.605515,296.45,0.0,0.3,73.42895,296.45,0.0,0.4112282,2215.1003,2215.1003,0.0,94.78597,448.52075,0.0,0.0,0
8174,19582560.0,72.2221,72.386734,54.932693,54.932693,54.933685,69.48397,69.48397,169.99799,71.56654,54.933243,0.3,0.7,70.28647,296.45,0.0,0.3,70.664566,296.45,0.0,0.3,73.68361,296.45,0.0,0.4206323,2243.6514,2243.6514,0.0,95.75084,454.1979,0.0,0.0,0
8177,19582680.0,71.87663,71.963425,54.893143,54.893143,54.89232,69.52272,69.52272,163.35333,71.533646,54.892708,0.3,0.7,70.1664,296.45,0.0,0.3,70.5468,296.45,0.0,0.3,73.08057,296.45,0.0,0.39273086,2197.9688,2197.9688,0.0,93.983055,444.54474,0.0,0.0,0
8178,19582800.0,72.19293,72.365906,54.930496,54.930496,54.931377,69.48513,69.48513,167.29533,71.50101,54.930992,0.3,0.7,70.29944,296.45,0.0,0.3,70.67699,296.45,0.0,0.3,73.66554,296.45,0.0,0.41374534,2225.7878,2225.7878,0.0,94.55655,450.22797,0.0,0.0,0
8180,19582920.0,71.85263,71.94909,54.891335,54.891335,54.890564,69.52322,69.52322,160.68968,71.46893,54.890892,0.3,0.7,70.17952,296.45,0.0,0.3,70.559204,296.45,0.0,0.3,73.069855,296.45,0.0,0.38606793,2180.6406,2180.6406,0.0,92.79894,440.6302,0.0,0.0,0
8182,19583040.0,72.164536,72.34537,54.927807,54.927807,54.92863,69.486275,69.486275,164.54256,71.43756,54.928246,0.3,0.7,70.312675,296.45,0.0,0.3,70.68918,296.45,0.0,0.3,73.64824,296.45,0.0,0.4067338,2207.5657,2207.5657,0.0,93.349205,446.1843,0.0,0.0,0
8185,19583100.0,71.990234,72.133545,54.94879,54.94879,54.948296,69.499176,69.499176,163.10971,71.42224,54.948517,0.3,0.7,70.241264,296.45,0.0,0.3,70.62419,296.45,0.0,0.3,73.314415,296.45,0.0,0.391789,2198.9734,2198.9734,0.0,93.11928,444.1173,0.0,0.0,0
8186,19583160.0,71.82956,71.93508,54.88908,54.88908,54.888367,69.52371,69.52371,157.97807,71.40719,54.888695,0.3,0.7,70.19298,296.45,0.0,0.3,70.57146,296.45,0.0,0.3,73.05981,296.45,0.0,0.37928203,2162.9414,2162.9414,0.0,91.60298,436.64514,0.0,0.0,0
8188,19583280.0,72.13707,72.324875,54.92451,54.92451,54.925278,69.48744,69.48744,161.73813,71.37796,54.92495,0.3,0.7,70.326294,296.45,0.0,0.3,70.7012,296.45,0.0,0.3,73.631256,296.45,0.0,0.39958912,2188.911,2188.911,0.0,92.12932,442.0648,0.0,0.0,0
8190,19583400.0,71.80687,71.92025,54.88606,54.88606,54.885345,69.52428,69.52428,155.20247,71.350174,54.885674,0.3,0.7,70.20705,296.45,0.0,0.3,70.58349,296.45,0.0,0.3,73.048546,296.45,0.0,0.3722978,2144.6782,2144.6782,0.0,90.39061,432.5662,0.0,0.0,0
8192,19583520.0,72.10427,72.29669,54.919075,54.919075,54.919785,69.48935,69.48935,158.72389,71.32402,54.919456,0.30039617,0.7,70.34036,296.45,0.0,0.3,70.71297,296.45,0.0,0.3,73.60237,296.45,0.0,0.391774,2168.7217,2168.7217,0.0,90.84971,437.639,0.0,0.0,0
8194,19583640.0,71.77754,71.89592,54.879303,54.879303,54.878643,69.525665,69.525665,152.09476,71.29968,54.878975,0.30079237,0.7,70.22127,296.45,0.0,0.3,70.59514,296.45,0.0,0.3,73.02333,296.45,0.0,0.36448509,2124.073,2124.073,0.0,89.0682,428.00143,0.0,0.0,0
8196,19583700.0,71.92849,72.084335,54.85546,54.85546,54.855736,69.514046,69.514046,152.00371,71.28826,54.85563,0.30099043,0.7,70.300156,296.45,0.0,0.3,70.665886,296.45,0.0,0.3,73.334625,296.45,0.0,0.37517726,2121.8613,2121.8613,0.0,88.66894,427.83194,0.0,0.0,0
